,open,high,low,close,volume,value,middle
2020-07-02 09:00:00,11041000,11077000,10772000,10888000,2255.067306,24728362590,10924500
2020-07-03 09:00:00,10888000,10920000,10821000,10837000,1446.240884,15727116469,10870500
2020-07-04 09:00:00,10845000,10960000,10814000,10884000,1102.13769,11972124980,10887000
2020-07-05 09:00:00,10883000,10900000,10700000,10831000,1232.809558,13334433839,10800000
2020-07-06 09:00:00,10831000,11102000,10796000,11065000,2834.356263,31078720053,10949000
2020-07-07 09:00:00,11065000,11097000,10952000,10988000,1828.517133,20112615096,11024500
2020-07-08 09:00:00,10988000,11208000,10968000,11138000,3274.769819,36222534301,11088000
2020-07-09 09:00:00,11135000,11149000,10906000,10961000,2625.432216,29019864173,11027500
2020-07-10 09:00:00,10961000,11062000,10880000,11043000,2044.037311,22365040790,10971000
2020-07-11 09:00:00,11039000,11044000,10910000,10957000,1039.648489,11412149191,10977000
2020-07-12 09:00:00,10968000,11061000,10915000,11036000,1317.605221,14475567008,10988000
2020-07-13 09:00:00,11036000,11063000,10908000,11000000,2605.403482,28708587699,10985500
2020-07-14 09:00:00,11011000,11040000,10925000,11010000,2495.548972,27426619157,10982500
2020-07-15 09:00:00,11011000,11017000,10955000,10975000,1649.894148,18128428284,10986000
2020-07-16 09:00:00,10975000,11003000,10835000,10934000,2068.356192,22590778578,10919000
2020-07-17 09:00:00,10924000,10980000,10875000,10937000,1615.753153,17633051345,10927500
2020-07-18 09:00:00,10949000,10990000,10894000,10905000,948.9275781,10364274365,10942000
2020-07-19 09:00:00,10908000,10971000,10869000,10943000,976.0132627,10646124009,10920000
2020-07-20 09:00:00,10943000,10981000,10908000,10950000,1677.889243,18353972823,10944500
2020-07-21 09:00:00,10940000,11220000,10930000,11123000,3235.468313,35838586966,11075000
2020-07-22 09:00:00,11117000,11280000,11066000,11269000,2474.643167,27574564362,11173000
2020-07-23 09:00:00,11258000,11418000,11183000,11331000,3090.334931,34844830671,11300500
2020-07-24 09:00:00,11322000,11438000,11238000,11346000,2160.087493,24458186721,11338000
2020-07-25 09:00:00,11346000,11500000,11333000,11477000,1583.496706,18061315980,11416500
2020-07-26 09:00:00,11477000,11909000,11416000,11715000,4143.370234,48415693384,11662500
2020-07-27 09:00:00,11706000,13275000,11701000,12916000,10523.35455,1.3046E+11,12488000
2020-07-28 09:00:00,12914000,13202000,12515000,12772000,7553.152932,97625728883,12858500
2020-07-29 09:00:00,12774000,13368000,12701000,13124000,5839.53217,76329757196,13034500
2020-07-30 09:00:00,13123000,13170000,12800000,13098000,4755.532715,61951212852,12985000
2020-07-31 09:00:00,13097000,13580000,12961000,13416000,4608.299785,61115626280,13270500
2020-08-01 09:00:00,13404000,13969000,13271000,13922000,5463.181738,75023194212,13620000
2020-08-02 09:00:00,13922000,14380000,12871000,13030000,10730.69158,1.44622E+11,13625500
2020-08-03 09:00:00,13030000,13573000,12945000,13272000,4402.742824,58620021047,13259000
2020-08-04 09:00:00,13273000,13488000,13130000,13319000,4322.71666,57720109205,13309000
2020-08-05 09:00:00,13322000,13881000,13229000,13843000,7147.339005,96484982555,13555000
2020-08-06 09:00:00,13843000,14036000,13666000,13884000,5736.954701,79503792787,13851000
2020-08-07 09:00:00,13883000,14064000,13551000,13777000,4462.328065,61891807767,13807500
2020-08-08 09:00:00,13777000,13960000,13710000,13887000,2600.978883,36002526306,13835000
2020-08-09 09:00:00,13884000,13905000,13652000,13820000,2856.75718,39378187572,13778500
2020-08-10 09:00:00,13814000,14280000,13746000,13990000,6087.496937,85460645790,14013000
2020-08-11 09:00:00,13994000,14042000,13337000,13619000,7038.425569,97125046630,13689500
2020-08-12 09:00:00,13619000,13745000,13306000,13709000,4491.106464,60893951822,13525500
2020-08-13 09:00:00,13708000,13890000,13398000,13810000,6509.120091,88906429410,13644000
2020-08-14 09:00:00,13810000,13939000,13706000,13846000,5427.795611,74921142333,13822500
2020-08-15 09:00:00,13845000,14051000,13796000,13878000,3784.706795,52743660027,13923500
2020-08-16 09:00:00,13867000,13962000,13751000,13889000,2621.220263,36320366074,13856500
2020-08-17 09:00:00,13889000,14382000,13809000,14204000,7068.798724,99435021020,14095500
2020-08-18 09:00:00,14202000,14339000,13811000,14000000,5958.553612,84322639568,14075000
2020-08-19 09:00:00,14002000,14084000,13666000,13878000,5471.161526,75853613514,13875000
2020-08-20 09:00:00,13884000,14050000,13750000,13967000,3049.387612,42298639750,13900000
2020-08-21 09:00:00,13951000,14012000,13761000,13781000,4571.555757,63620712174,13886500
2020-08-22 09:00:00,13781000,13850000,13500000,13840000,3325.653349,45598030758,13675000
2020-08-23 09:00:00,13850000,13856000,13700000,13802000,2120.58334,29214566204,13778000
2020-08-24 09:00:00,13816000,13940000,13745000,13876000,3402.101195,47140930422,13842500
2020-08-25 09:00:00,13876000,13884000,13341000,13476000,5630.219385,76682467827,13612500
2020-08-26 09:00:00,13473000,13633000,13350000,13561000,7348.775059,99215044387,13491500
2020-08-27 09:00:00,13561000,13675000,13245000,13401000,5462.363708,73372727046,13460000
2020-08-28 09:00:00,13401000,13550000,13332000,13549000,3043.467661,40954465328,13441000
2020-08-29 09:00:00,13546000,13568000,13416000,13470000,2279.262696,30771087828,13492000
2020-08-30 09:00:00,13470000,13687000,13465000,13671000,2403.720391,32728750263,13576000
2020-08-31 09:00:00,13671000,13840000,13580000,13739000,3166.158375,43398359512,13710000
2020-09-01 09:00:00,13733000,14097000,13630000,13974000,4847.35215,67380057022,13863500
2020-09-02 09:00:00,13972000,14010000,13282000,13571000,5822.802291,79532170806,13646000
2020-09-03 09:00:00,13572000,13670000,12265000,12303000,7225.318548,94143401976,12967500
2020-09-04 09:00:00,12301000,12773000,12160000,12636000,6538.450248,81665296367,12466500
2020-09-05 09:00:00,12630000,12762000,12120000,12382000,4161.039253,51491560856,12441000
2020-09-06 09:00:00,12383000,12493000,12123000,12353000,2820.788902,34671546522,12308000
2020-09-07 09:00:00,12353000,12450000,11860000,12388000,3422.903789,41612849961,12155000
2020-09-08 09:00:00,12388000,12448000,11900000,12131000,3338.502553,40567225704,12174000
2020-09-09 09:00:00,12130000,12290000,11939000,12177000,2860.20371,34669073726,12114500
2020-09-10 09:00:00,12189000,12435000,12050000,12328000,4150.918463,51049389672,12242500
2020-09-11 09:00:00,12328000,12388000,12170000,12336000,2587.418123,31705458795,12279000
2020-09-12 09:00:00,12336000,12455000,12228000,12379000,1692.155038,20862828213,12341500
2020-09-13 09:00:00,12379000,12571000,12147000,12377000,2563.925195,31758933652,12359000
2020-09-14 09:00:00,12377000,12736000,12285000,12659000,2810.175514,35084126336,12510500
2020-09-15 09:00:00,12657000,12913000,12555000,12814000,3676.586632,46872140520,12734000
2020-09-16 09:00:00,12801000,13050000,12652000,12913000,3856.194297,49511485549,12851000
2020-09-17 09:00:00,12908000,13050000,12623000,12811000,3228.037049,41324682570,12836500
2020-09-18 09:00:00,12811000,12837000,12672000,12777000,2277.285377,29032522101,12754500
2020-09-19 09:00:00,12781000,13036000,12741000,12940000,2078.814763,26749956364,12888500
2020-09-20 09:00:00,12928000,12942000,12652000,12819000,1791.113123,22899489576,12797000
2020-09-21 09:00:00,12828000,12828000,12160000,12290000,3820.681612,47710106092,12494000
2020-09-22 09:00:00,12290000,12380000,12090000,12344000,2500.060755,30619634724,12235000
2020-09-23 09:00:00,12346000,12348000,11913000,11943000,2511.568114,30573620247,12130500
2020-09-24 09:00:00,11943000,12695000,11912000,12500000,3114.322533,37921834532,12303500
2020-09-25 09:00:00,12495000,12550000,12311000,12455000,2895.53433,35979016377,12430500
2020-09-26 09:00:00,12456000,12550000,12431000,12506000,1266.600018,15807213914,12490500
2020-09-27 09:00:00,12506000,12597000,12320000,12515000,1415.11836,17648475955,12458500
2020-09-28 09:00:00,12515000,12795000,12425000,12468000,2919.956269,36934110900,12610000
2020-09-29 09:00:00,12468000,12688000,12399000,12601000,2479.365774,30943561529,12543500
2020-09-30 09:00:00,12603000,12615000,12469000,12558000,1314.258579,16465381226,12542000
2020-10-01 09:00:00,12562000,12678000,12249000,12440000,1790.855138,22374753565,12463500
2020-10-02 09:00:00,12440000,12470000,12205000,12423000,2312.407433,28506045881,12337500
2020-10-03 09:00:00,12423000,12434000,12326000,12393000,802.7589499,9938723633,12380000
2020-10-04 09:00:00,12393000,12496000,12348000,12447000,869.827279,10796257983,12422000
2020-10-05 09:00:00,12446000,12545000,12385000,12536000,1578.02783,19657622736,12465000
2020-10-06 09:00:00,12536000,12600000,12330000,12418000,1745.875329,21755259038,12465000
2020-10-07 09:00:00,12408000,12435000,12337000,12423000,1357.358223,16795131308,12386000
2020-10-08 09:00:00,12422000,12680000,12280000,12582000,2422.119262,30146096330,12480000
2020-10-09 09:00:00,12582000,12750000,12503000,12638000,2245.607475,28342240433,12626500
2020-10-10 09:00:00,12637000,13007000,12628000,12864000,2416.641481,31147460671,12817500
2020-10-11 09:00:00,12858000,12994000,12817000,12934000,1337.687884,17276197166,12905500
2020-10-12 09:00:00,12934000,13330000,12855000,13172000,2796.545863,36531375817,13092500
2020-10-13 09:00:00,13176000,13217000,12999000,13134000,2608.353646,34238417635,13108000
2020-10-14 09:00:00,13134000,13278000,13040000,13150000,2472.027322,32441374331,13159000
2020-10-15 09:00:00,13150000,13300000,12993000,13226000,2393.896921,31357389741,13146500
2020-10-16 09:00:00,13230000,13275000,12893000,13054000,3130.673924,40793097709,13084000
2020-10-17 09:00:00,13054000,13097000,12970000,13078000,1046.284968,13649081272,13033500
2020-10-18 09:00:00,13078000,13208000,13050000,13207000,1089.072411,14296380359,13129000
2020-10-19 09:00:00,13207000,13480000,13095000,13415000,2364.390712,31330928715,13287500
2020-10-20 09:00:00,13420000,13746000,13339000,13646000,3296.405719,44585873153,13542500
2020-10-21 09:00:00,13645000,14812000,13615000,14423000,6403.532239,90515014084,14213500
2020-10-22 09:00:00,14420000,14769000,14320000,14558000,4262.746707,61887193784,14544500
2020-10-23 09:00:00,14558000,14623000,14340000,14584000,2925.465487,42479103232,14481500
2020-10-24 09:00:00,14579000,14800000,14514000,14760000,1868.379109,27394992009,14657000
2020-10-25 09:00:00,14760000,15000000,14556000,14690000,2314.369467,34126819043,14778000
2020-10-26 09:00:00,14687000,14920000,14358000,14764000,3031.758804,44615941981,14639000
2020-10-27 09:00:00,14772000,15457000,14683000,15312000,3964.12532,59577301258,15070000
2020-10-28 09:00:00,15300000,15557000,14635000,15060000,5752.669847,87155753225,15096000
2020-10-29 09:00:00,15060000,15379000,14703000,15207000,3516.504745,52840743145,15041000
2020-10-30 09:00:00,15207000,15460000,14899000,15340000,3753.488127,56891439162,15179500
2020-10-31 09:00:00,15340000,15800000,15205000,15606000,4066.292449,63229851058,15502500
2020-11-01 09:00:00,15606000,15710000,15461000,15574000,1806.621226,28140915523,15585500
2020-11-02 09:00:00,15574000,15641000,15011000,15397000,3643.765543,55967421351,15326000
2020-11-03 09:00:00,15396000,15900000,15150000,15881000,3888.004126,60156003001,15525000
2020-11-04 09:00:00,15881000,16020000,15431000,15959000,4673.775324,73601397517,15725500
2020-11-05 09:00:00,15959000,17540000,15900000,17352000,9583.127614,1.59571E+11,16720000
2020-11-06 09:00:00,17352000,17789000,17060000,17397000,7786.574967,1.35755E+11,17424500
2020-11-07 09:00:00,17397000,17613000,16252000,16647000,5131.604249,87428894446,16932500
2020-11-08 09:00:00,16650000,17388000,16520000,17297000,3402.968942,57830395158,16954000
2020-11-09 09:00:00,17276000,17550000,16695000,17106000,5112.232518,87553016404,17122500
2020-11-10 09:00:00,17106000,17190000,16872000,17035000,2656.019968,45280472574,17031000
2020-11-11 09:00:00,17035000,17600000,17009000,17439000,3969.121072,68527517495,17304500
2020-11-12 09:00:00,17439000,17979000,17200000,17954000,5384.627474,94788178121,17589500
2020-11-13 09:00:00,17952000,18225000,17640000,17988000,4395.696601,79121871827,17932500
2020-11-14 09:00:00,17988000,18000000,17455000,17796000,2786.768757,49270818685,17727500
2020-11-15 09:00:00,17796000,17831000,17545000,17670000,1842.978329,32614011526,17688000
2020-11-16 09:00:00,17670000,18450000,17555000,18275000,4191.31591,75525657706,18002500
2020-11-17 09:00:00,18275000,19417000,18207000,19332000,6075.982596,1.13734E+11,18812000
2020-11-18 09:00:00,19344000,20280000,18865000,19714000,11453.54479,2.25798E+11,19572500
2020-11-19 09:00:00,19714000,20080000,19385000,19802000,5978.142595,1.18358E+11,19732500
2020-11-20 09:00:00,19800000,20795000,19771000,20627000,6145.389983,1.24819E+11,20283000
2020-11-21 09:00:00,20627000,21025000,20200000,20351000,6136.933141,1.26672E+11,20612500
2020-11-22 09:00:00,20348000,20595000,19525000,20307000,7886.901086,1.58316E+11,20060000
2020-11-23 09:00:00,20307000,20528000,19901000,20100000,5709.959632,1.15543E+11,20214500
2020-11-24 09:00:00,20100000,21390000,19937000,20957000,15373.88018,3.19379E+11,20663500
2020-11-25 09:00:00,20957000,21459000,20600000,20840000,8276.714539,1.73491E+11,21029500
2020-11-26 09:00:00,20840000,20989000,18569000,19225000,13803.48683,2.69355E+11,19779000
2020-11-27 09:00:00,19226000,19654000,18500000,19129000,7568.746147,1.43556E+11,19077000
2020-11-28 09:00:00,19129000,19556000,18858000,19484000,5060.390911,97143751648,19207000
2020-11-29 09:00:00,19486000,20110000,19196000,19991000,4169.396842,82428018284,19653000
2020-11-30 09:00:00,19990000,21368000,19971000,21315000,9685.830452,2.00258E+11,20669500
2020-12-01 09:00:00,21313000,21651000,20202000,20867000,9671.686879,2.03658E+11,20926500
2020-12-02 09:00:00,20867000,21315000,20346000,21097000,6264.747,1.30283E+11,20830500
2020-12-03 09:00:00,21091000,21310000,20797000,21179000,4414.076428,92940270747,21053500
2020-12-04 09:00:00,21183000,21266000,20428000,20569000,4243.742479,88420392541,20847000
2020-12-05 09:00:00,20569000,20956000,20390000,20781000,2247.520461,46545830825,20673000
2020-12-06 09:00:00,20778000,20999000,20574000,20976000,2247.748681,46777620056,20786500
2020-12-07 09:00:00,20976000,21053000,20666000,20834000,3241.98488,67740825735,20859500
2020-12-08 09:00:00,20834000,20931000,19942000,20010000,4532.537389,93026290556,20436500
2020-12-09 09:00:00,20025000,20345000,19216000,20267000,5827.204903,1.15582E+11,19780500
2020-12-10 09:00:00,20252000,20275000,19647000,19950000,3151.82649,62967828693,19961000
2020-12-11 09:00:00,19950000,19996000,19404000,19658000,4508.129895,88716810984,19700000
2020-12-12 09:00:00,19658000,20650000,19654000,20585000,3773.488248,76030600791,20152000
2020-12-13 09:00:00,20585000,21075000,20459000,20793000,4108.955282,85593423379,20767000
2020-12-14 09:00:00,20786000,21000000,20610000,20939000,3105.389415,64751393568,20805000
2020-12-15 09:00:00,20927000,21267000,20805000,21103000,3886.603302,81781907198,21036000
2020-12-16 09:00:00,21103000,23033000,20900000,22888000,10828.41457,2.37853E+11,21966500
2020-12-17 09:00:00,22881000,25768000,22473000,24743000,18025.94451,4.40082E+11,24120500
2020-12-18 09:00:00,24737000,25247000,24360000,25151000,6288.938923,1.56581E+11,24803500
2020-12-19 09:00:00,25151000,26410000,24947000,26169000,7210.7292,1.84848E+11,25678500
2020-12-20 09:00:00,26169000,26562000,25422000,25880000,6316.485854,1.63658E+11,25992000
2020-12-21 09:00:00,25890000,26588000,24600000,25387000,13640.52346,3.50219E+11,25594000
2020-12-22 09:00:00,25387000,26828000,24925000,26776000,7994.073583,2.06133E+11,25876500
2020-12-23 09:00:00,26776000,27070000,25600000,26380000,12398.44761,3.28305E+11,26335000
2020-12-24 09:00:00,26380000,26608000,25774000,26503000,6661.237365,1.7457E+11,26191000
2020-12-25 09:00:00,26503000,27271000,26171000,27122000,7979.827412,2.135E+11,26721000
2020-12-26 09:00:00,27122000,29524000,26983000,29378000,9647.774225,2.71146E+11,28253500
2020-12-27 09:00:00,29378000,31800000,28802000,29319000,19899.62591,6.01524E+11,30301000
2020-12-28 09:00:00,29347000,30587000,29167000,30249000,8175.159923,2.45506E+11,29877000
2020-12-29 09:00:00,30219000,30520000,29028000,30498000,7302.220616,2.18091E+11,29774000
2020-12-30 09:00:00,30498000,31999000,30333000,31891000,10282.8228,3.20941E+11,31166000
2020-12-31 09:00:00,31923000,32386000,31300000,32042000,8041.248074,2.56765E+11,31843000
2021-01-01 09:00:00,32037000,32599000,31800000,32296000,5752.494216,1.85614E+11,32199500
2021-01-02 09:00:00,32295000,36600000,31920000,35700000,17451.16768,6.02336E+11,34260000
2021-01-03 09:00:00,35700000,39453000,35500000,37537000,25381.50662,9.58875E+11,37476500
2021-01-04 09:00:00,37537000,38476000,33000000,36460000,23598.19459,8.47277E+11,35738000
2021-01-05 09:00:00,36478000,38590000,34357000,38093000,13461.98168,4.91554E+11,36473500
2021-01-06 09:00:00,38107000,41000000,37380000,40762000,15168.9807,5.91564E+11,39190000
2021-01-07 09:00:00,40764000,44990000,40250000,44698000,17201.05519,7.33603E+11,42620000
2021-01-08 09:00:00,44698000,48550000,42271000,47215000,21891.12559,1.00643E+12,45410500
2021-01-09 09:00:00,47201000,47650000,45171000,45718000,13453.12657,6.25675E+11,46410500
2021-01-10 09:00:00,45716000,47000000,39500000,43404000,23031.00699,1.01701E+12,43250000
2021-01-11 09:00:00,43400000,43570000,35010000,40094000,50543.88222,1.95198E+12,39290000
2021-01-12 09:00:00,40094000,40888000,36654000,38577000,22472.57576,8.77052E+11,38771000
2021-01-13 09:00:00,38496000,41900000,37001000,41380000,15632.80207,6.09116E+11,39450500
2021-01-14 09:00:00,41380000,43998000,40510000,42735000,15952.88893,6.75453E+11,42254000
2021-01-15 09:00:00,42787000,43199000,38690000,40952000,16278.02916,6.65645E+11,40944500
2021-01-16 09:00:00,40951000,41800000,39689000,40086000,10393.35015,4.23473E+11,40744500
2021-01-17 09:00:00,40070000,40722000,38102000,39536000,9785.469952,3.85287E+11,39412000
